series_id,year,period,value,footnote_codes
CUURA100AA0,1977,M12,100.0,
CUURA100AA0,1978,M02,101.0,
CUURA100AA0,1978,M04,102.3,
CUURA100AA0,1978,M06,104.0,
CUURA100AA0,1978,M08,104.9,
CUURA100AA0,1978,M10,106.3,
CUURA100AA0,1978,M12,107.4,
CUURA100AA0,1978,M13,104.0,
CUURA100AA0,1979,M02,109.1,
CUURA100AA0,1979,M04,110.8,
CUURA100AA0,1979,M06,113.2,
CUURA100AA0,1979,M08,115.0,
CUURA100AA0,1979,M10,117.3,
CUURA100AA0,1979,M12,119.0,
CUURA100AA0,1979,M13,113.6,
CUURA100AA0,1980,M02,122.1,
CUURA100AA0,1980,M04,125.0,
CUURA100AA0,1980,M06,127.1,
CUURA100AA0,1980,M08,129.1,
CUURA100AA0,1980,M10,130.5,
CUURA100AA0,1980,M12,132.8,
CUURA100AA0,1980,M13,127.2,
CUURA100AA0,1981,M02,135.7,
CUURA100AA0,1981,M04,137.3,
CUURA100AA0,1981,M06,139.1,
CUURA100AA0,1981,M08,142.1,
CUURA100AA0,1981,M10,143.8,
CUURA100AA0,1981,M12,144.2,
CUURA100AA0,1981,M13,139.9,
CUURA100AA0,1982,M02,144.2,
CUURA100AA0,1982,M04,143.6,
CUURA100AA0,1982,M06,147.7,
CUURA100AA0,1982,M08,149.0,
CUURA100AA0,1982,M10,151.8,
CUURA100AA0,1982,M12,151.0,
CUURA100AA0,1982,M13,147.6,
CUURA100AA0,1983,M02,151.8,
CUURA100AA0,1983,M04,153.1,
CUURA100AA0,1983,M06,153.9,
CUURA100AA0,1983,M08,155.0,
CUURA100AA0,1983,M10,156.5,
CUURA100AA0,1983,M12,157.2,
CUURA100AA0,1983,M13,154.3,
CUURA100AA0,1984,M02,159.5,
CUURA100AA0,1984,M04,160.7,
CUURA100AA0,1984,M06,161.2,
CUURA100AA0,1984,M08,162.6,
CUURA100AA0,1984,M10,163.5,
CUURA100AA0,1984,M12,164.3,
CUURA100AA0,1984,M13,161.7,
CUURA100AA0,1985,M02,165.5,
CUURA100AA0,1985,M04,166.7,
CUURA100AA0,1985,M06,167.5,
CUURA100AA0,1985,M08,168.5,
CUURA100AA0,1985,M10,169.6,
CUURA100AA0,1985,M12,171.2,
CUURA100AA0,1985,M13,167.9,
CUURA100AA0,1986,M02,171.8,
CUURA100AA0,1986,M04,171.0,
CUURA100AA0,1986,M06,171.8,
CUURA100AA0,1986,M08,173.1,
CUURA100AA0,1986,M10,174.2,
CUURA100AA0,1986,M12,174.7,
CUURA100AA0,1986,M13,172.6,
CUURA100AA0,1987,M01,176.1,
CUURA100AA0,1987,M02,176.8,
CUURA100AA0,1987,M03,177.5,
CUURA100AA0,1987,M04,178.8,
CUURA100AA0,1987,M05,179.5,
CUURA100AA0,1987,M06,180.5,
CUURA100AA0,1987,M07,180.7,
CUURA100AA0,1987,M08,182.1,
CUURA100AA0,1987,M09,183.5,
CUURA100AA0,1987,M10,184.1,
CUURA100AA0,1987,M11,184.3,
CUURA100AA0,1987,M12,184.5,
CUURA100AA0,1987,M13,180.7,
CUURA100AA0,1988,M01,185.4,
CUURA100AA0,1988,M02,185.3,
CUURA100AA0,1988,M03,186.1,
CUURA100AA0,1988,M04,187.4,
CUURA100AA0,1988,M05,187.8,
CUURA100AA0,1988,M06,188.5,
CUURA100AA0,1988,M07,189.5,
CUURA100AA0,1988,M08,190.7,
CUURA100AA0,1988,M09,192.9,
CUURA100AA0,1988,M10,193.1,
CUURA100AA0,1988,M11,193.3,
CUURA100AA0,1988,M12,193.6,
CUURA100AA0,1988,M13,189.5,
CUURA100AA0,1989,M01,194.8,
CUURA100AA0,1989,M02,195.5,
CUURA100AA0,1989,M03,196.9,
CUURA100AA0,1989,M04,197.7,
CUURA100AA0,1989,M05,198.9,
CUURA100AA0,1989,M06,199.4,
CUURA100AA0,1989,M07,199.8,
CUURA100AA0,1989,M08,200.1,
CUURA100AA0,1989,M09,201.8,
CUURA100AA0,1989,M10,202.6,
CUURA100AA0,1989,M11,203.3,
CUURA100AA0,1989,M12,203.4,
CUURA100AA0,1989,M13,199.5,
CUURA100AA0,1990,M01,205.9,
CUURA100AA0,1990,M02,206.4,
CUURA100AA0,1990,M03,208.1,
CUURA100AA0,1990,M04,209.2,
CUURA100AA0,1990,M05,209.2,
CUURA100AA0,1990,M06,209.2,
CUURA100AA0,1990,M07,211.2,
CUURA100AA0,1990,M08,213.3,
CUURA100AA0,1990,M09,214.9,
CUURA100AA0,1990,M10,216.2,
CUURA100AA0,1990,M11,216.5,
CUURA100AA0,1990,M12,216.6,
CUURA100AA0,1990,M13,211.4,
CUURA100AA0,1991,M01,218.3,
CUURA100AA0,1991,M02,218.8,
CUURA100AA0,1991,M03,218.8,
CUURA100AA0,1991,M04,219.2,
CUURA100AA0,1991,M05,219.6,
CUURA100AA0,1991,M06,220.3,
CUURA100AA0,1991,M07,221.3,
CUURA100AA0,1991,M08,221.9,
CUURA100AA0,1991,M09,222.7,
CUURA100AA0,1991,M10,222.3,
CUURA100AA0,1991,M11,223.4,
CUURA100AA0,1991,M12,223.9,
CUURA100AA0,1991,M13,220.9,
CUURA100AA0,1992,M01,224.4,
CUURA100AA0,1992,M02,225.2,
CUURA100AA0,1992,M03,226.8,
CUURA100AA0,1992,M04,226.8,
CUURA100AA0,1992,M05,226.6,
CUURA100AA0,1992,M06,227.8,
CUURA100AA0,1992,M07,228.5,
CUURA100AA0,1992,M08,229.7,
CUURA100AA0,1992,M09,230.3,
CUURA100AA0,1992,M10,231.1,
CUURA100AA0,1992,M11,231.2,
CUURA100AA0,1992,M12,230.9,
CUURA100AA0,1992,M13,228.3,
CUURA100AA0,1993,M01,232.2,
CUURA100AA0,1993,M02,233.2,
CUURA100AA0,1993,M03,234.3,
CUURA100AA0,1993,M04,234.3,
CUURA100AA0,1993,M05,233.7,
CUURA100AA0,1993,M06,234.5,
CUURA100AA0,1993,M07,234.8,
CUURA100AA0,1993,M08,235.6,
CUURA100AA0,1993,M09,235.8,
CUURA100AA0,1993,M10,236.5,
CUURA100AA0,1993,M11,236.8,
CUURA100AA0,1993,M12,236.7,
CUURA100AA0,1993,M13,234.9,
CUURA100AA0,1994,M01,237.4,
CUURA100AA0,1994,M02,238.9,
CUURA100AA0,1994,M03,239.7,
CUURA100AA0,1994,M04,239.5,
CUURA100AA0,1994,M05,239.0,
CUURA100AA0,1994,M06,240.1,
CUURA100AA0,1994,M07,240.6,
CUURA100AA0,1994,M08,242.0,
CUURA100AA0,1994,M09,242.1,
CUURA100AA0,1994,M10,242.9,
CUURA100AA0,1994,M11,242.8,
CUURA100AA0,1994,M12,242.0,
CUURA100AA0,1994,M13,240.6,
CUURA100AA0,1995,M01,243.7,
CUURA100AA0,1995,M02,244.6,
CUURA100AA0,1995,M03,245.2,
CUURA100AA0,1995,M04,245.7,
CUURA100AA0,1995,M05,246.0,
CUURA100AA0,1995,M06,246.7,
CUURA100AA0,1995,M07,246.9,
CUURA100AA0,1995,M08,247.7,
CUURA100AA0,1995,M09,248.3,
CUURA100AA0,1995,M10,248.9,
CUURA100AA0,1995,M11,249.2,
CUURA100AA0,1995,M12,248.9,
CUURA100AA0,1995,M13,246.8,
CUURA100AA0,1996,M01,250.7,
CUURA100AA0,1996,M02,251.8,
CUURA100AA0,1996,M03,252.9,
CUURA100AA0,1996,M04,252.8,
CUURA100AA0,1996,M05,252.9,
CUURA100AA0,1996,M06,253.1,
CUURA100AA0,1996,M07,253.5,
CUURA100AA0,1996,M08,254.5,
CUURA100AA0,1996,M09,255.6,
CUURA100AA0,1996,M10,256.1,
CUURA100AA0,1996,M11,256.6,
CUURA100AA0,1996,M12,256.8,
CUURA100AA0,1996,M13,253.9,
CUURA100AA0,1997,M01,257.7,
CUURA100AA0,1997,M02,259.2,
CUURA100AA0,1997,M03,259.7,
CUURA100AA0,1997,M04,259.1,
CUURA100AA0,1997,M05,258.8,
CUURA100AA0,1997,M06,259.2,
CUURA100AA0,1997,M07,259.9,
CUURA100AA0,1997,M08,260.2,
CUURA100AA0,1997,M09,261.4,
CUURA100AA0,1997,M10,261.9,
CUURA100AA0,1997,M11,261.5,
CUURA100AA0,1997,M12,261.4,
CUURA100AA0,1997,M13,260.0,
CUURA100AA0,1998,M01,262.0,
CUURA100AA0,1998,M02,262.8,
CUURA100AA0,1998,M03,262.9,
CUURA100AA0,1998,M04,262.9,
CUURA100AA0,1998,M05,263.0,
CUURA100AA0,1998,M06,263.3,
CUURA100AA0,1998,M07,263.8,
CUURA100AA0,1998,M08,264.9,
CUURA100AA0,1998,M09,265.2,
CUURA100AA0,1998,M10,266.2,
CUURA100AA0,1998,M11,266.1,
CUURA100AA0,1998,M12,266.1,
CUURA100AA0,1998,M13,264.1,
CUURA100AA0,1999,M01,266.5,
CUURA100AA0,1999,M02,266.5,
CUURA100AA0,1999,M03,267.0,
CUURA100AA0,1999,M04,268.3,
CUURA100AA0,1999,M05,268.3,
CUURA100AA0,1999,M06,269.1,
CUURA100AA0,1999,M07,269.6,
CUURA100AA0,1999,M08,270.6,
CUURA100AA0,1999,M09,271.4,
CUURA100AA0,1999,M10,272.6,
CUURA100AA0,1999,M11,272.8,
CUURA100AA0,1999,M12,272.5,
CUURA100AA0,1999,M13,269.6,
CUURA100AA0,2000,M01,273.5,
CUURA100AA0,2000,M02,275.6,
CUURA100AA0,2000,M03,277.0,
CUURA100AA0,2000,M04,277.0,
CUURA100AA0,2000,M05,276.8,
CUURA100AA0,2000,M06,277.6,
CUURA100AA0,2000,M07,279.0,
CUURA100AA0,2000,M08,279.4,
CUURA100AA0,2000,M09,280.8,
CUURA100AA0,2000,M10,281.4,
CUURA100AA0,2000,M11,281.9,
CUURA100AA0,2000,M12,281.7,
CUURA100AA0,2000,M13,278.5,
CUURA100AA0,2001,M01,282.8,
CUURA100AA0,2001,M02,283.8,
CUURA100AA0,2001,M03,285.3,
CUURA100AA0,2001,M04,285.9,
CUURA100AA0,2001,M05,286.7,
CUURA100AA0,2001,M06,288.0,
CUURA100AA0,2001,M07,287.7,
CUURA100AA0,2001,M08,288.1,
CUURA100AA0,2001,M09,288.2,
CUURA100AA0,2001,M10,287.8,
CUURA100AA0,2001,M11,287.5,
CUURA100AA0,2001,M12,286.5,
CUURA100AA0,2001,M13,286.5,
CUURA100AA0,2002,M01,287.8,
CUURA100AA0,2002,M02,290.2,
CUURA100AA0,2002,M03,291.4,
CUURA100AA0,2002,M04,292.4,
CUURA100AA0,2002,M05,292.3,
CUURA100AA0,2002,M06,292.8,
CUURA100AA0,2002,M07,293.7,
CUURA100AA0,2002,M08,295.6,
CUURA100AA0,2002,M09,295.5,
CUURA100AA0,2002,M10,295.9,
CUURA100AA0,2002,M11,296.2,
CUURA100AA0,2002,M12,295.7,
CUURA100AA0,2002,M13,293.3,
CUURA100AA0,2003,M01,297.0,
CUURA100AA0,2003,M02,299.0,
CUURA100AA0,2003,M03,300.7,
CUURA100AA0,2003,M04,300.3,
CUURA100AA0,2003,M05,300.6,
CUURA100AA0,2003,M06,301.2,
CUURA100AA0,2003,M07,302.1,
CUURA100AA0,2003,M08,303.8,
CUURA100AA0,2003,M09,304.9,
CUURA100AA0,2003,M10,305.4,
CUURA100AA0,2003,M11,304.8,
CUURA100AA0,2003,M12,304.6,
CUURA100AA0,2003,M13,302.0,
CUURA100AA0,2004,M01,305.8,
CUURA100AA0,2004,M02,307.2,
CUURA100AA0,2004,M03,310.2,
CUURA100AA0,2004,M04,311.1,
CUURA100AA0,2004,M05,312.1,
CUURA100AA0,2004,M06,314.1,
CUURA100AA0,2004,M07,313.7,
CUURA100AA0,2004,M08,313.9,
CUURA100AA0,2004,M09,314.0,
CUURA100AA0,2004,M10,316.0,
CUURA100AA0,2004,M11,316.2,
CUURA100AA0,2004,M12,315.4,
CUURA100AA0,2004,M13,312.5,
CUURA100AA0,2005,M01,316.7,
CUURA100AA0,2005,M02,318.3,
CUURA100AA0,2005,M03,322.3,
CUURA100AA0,2005,M04,323.4,
CUURA100AA0,2005,M05,322.3,
CUURA100AA0,2005,M06,322.2,
CUURA100AA0,2005,M07,324.8,
CUURA100AA0,2005,M08,326.3,
CUURA100AA0,2005,M09,329.5,
CUURA100AA0,2005,M10,330.3,
CUURA100AA0,2005,M11,327.9,
CUURA100AA0,2005,M12,326.5,
CUURA100AA0,2005,M13,324.2,
CUURA100AA0,2006,M01,329.4,
CUURA100AA0,2006,M02,330.4,
CUURA100AA0,2006,M03,332.3,
CUURA100AA0,2006,M04,335.0,
CUURA100AA0,2006,M05,337.0,
CUURA100AA0,2006,M06,338.8,
CUURA100AA0,2006,M07,340.1,
CUURA100AA0,2006,M08,341.1,
CUURA100AA0,2006,M09,338.6,
CUURA100AA0,2006,M10,336.4,
CUURA100AA0,2006,M11,335.9,
CUURA100AA0,2006,M12,336.6,
CUURA100AA0,2006,M13,336.0,
CUURA100AA0,2007,M01,337.416,
CUURA100AA0,2007,M02,338.908,
CUURA100AA0,2007,M03,341.390,
CUURA100AA0,2007,M04,343.035,
CUURA100AA0,2007,M05,344.461,
CUURA100AA0,2007,M06,346.180,
CUURA100AA0,2007,M07,346.477,
CUURA100AA0,2007,M08,346.504,
CUURA100AA0,2007,M09,346.547,
CUURA100AA0,2007,M10,347.106,
CUURA100AA0,2007,M11,348.852,
CUURA100AA0,2007,M12,348.732,
CUURA100AA0,2007,M13,344.634,
CUURA100AA0,2008,M01,349.693,
CUURA100AA0,2008,M02,351.394,
CUURA100AA0,2008,M03,353.984,
CUURA100AA0,2008,M04,355.454,
CUURA100AA0,2008,M05,358.492,
CUURA100AA0,2008,M06,362.375,
CUURA100AA0,2008,M07,365.377,
CUURA100AA0,2008,M08,364.832,
CUURA100AA0,2008,M09,363.605,
CUURA100AA0,2008,M10,360.285,
CUURA100AA0,2008,M11,354.815,
CUURA100AA0,2008,M12,351.811,
CUURA100AA0,2008,M13,357.676,
CUURA100AA0,2009,M01,352.076,
CUURA100AA0,2009,M02,354.254,
CUURA100AA0,2009,M03,355.007,
CUURA100AA0,2009,M04,356.013,
CUURA100AA0,2009,M05,356.339,
CUURA100AA0,2009,M06,358.574,
CUURA100AA0,2009,M07,359.128,
CUURA100AA0,2009,M08,360.515,
CUURA100AA0,2009,M09,361.104,
CUURA100AA0,2009,M10,360.672,
CUURA100AA0,2009,M11,361.244,
CUURA100AA0,2009,M12,360.765,
CUURA100AA0,2009,M13,357.974,
CUURA100AA0,2010,M01,361.744,
CUURA100AA0,2010,M02,361.859,
CUURA100AA0,2010,M03,363.213,
CUURA100AA0,2010,M04,363.887,
CUURA100AA0,2010,M05,364.749,
CUURA100AA0,2010,M06,364.310,
CUURA100AA0,2010,M07,364.310,
CUURA100AA0,2010,M08,364.804,
CUURA100AA0,2010,M09,364.657,
CUURA100AA0,2010,M10,365.531,
CUURA100AA0,2010,M11,365.911,
CUURA100AA0,2010,M12,365.945,
CUURA100AA0,2010,M13,364.243,
CUURA100AA0,2011,M01,367.082,
CUURA100AA0,2011,M02,368.989,
CUURA100AA0,2011,M03,371.772,
CUURA100AA0,2011,M04,373.360,
CUURA100AA0,2011,M05,375.445,
CUURA100AA0,2011,M06,375.879,
CUURA100AA0,2011,M07,376.727,
CUURA100AA0,2011,M08,377.957,
CUURA100AA0,2011,M09,378.547,
CUURA100AA0,2011,M10,377.853,
CUURA100AA0,2011,M11,377.145,
CUURA100AA0,2011,M12,375.990,
CUURA100AA0,2011,M13,374.729,
CUURA100AA0,2012,M01,377.485,
CUURA100AA0,2012,M02,378.850,
CUURA100AA0,2012,M03,380.849,
CUURA100AA0,2012,M04,381.919,
CUURA100AA0,2012,M05,381.816,
CUURA100AA0,2012,M06,381.381,
CUURA100AA0,2012,M07,380.998,
CUURA100AA0,2012,M08,383.256,
CUURA100AA0,2012,M09,384.821,
CUURA100AA0,2012,M10,384.825,
CUURA100AA0,2012,M11,384.697,
CUURA100AA0,2012,M12,383.578,
CUURA100AA0,2012,M13,382.040,
CUURA100AA0,2013,M01,384.992,
CUURA100AA0,2013,M02,387.125,
CUURA100AA0,2013,M03,387.489,
CUURA100AA0,2013,M04,386.959,
CUURA100AA0,2013,M05,387.154,
CUURA100AA0,2013,M06,387.747,
CUURA100AA0,2013,M07,388.652,
CUURA100AA0,2013,M08,389.075,
CUURA100AA0,2013,M09,389.953,
CUURA100AA0,2013,M10,388.236,
CUURA100AA0,2013,M11,388.671,
CUURA100AA0,2013,M12,388.849,
CUURA100AA0,2013,M13,387.909,
CUURA100AA0,2014,M01,391.211,
CUURA100AA0,2014,M02,391.126,
CUURA100AA0,2014,M03,392.652,
CUURA100AA0,2014,M04,393.085,
CUURA100AA0,2014,M05,394.553,
CUURA100AA0,2014,M06,394.649,
CUURA100AA0,2014,M07,395.053,
CUURA100AA0,2014,M08,394.374,
CUURA100AA0,2014,M09,394.381,
CUURA100AA0,2014,M10,393.694,
CUURA100AA0,2014,M11,392.820,
CUURA100AA0,2014,M12,391.011,
CUURA100AA0,2014,M13,393.217,
CUURA100AA0,2015,M01,390.561,
CUURA100AA0,2015,M02,391.883,
CUURA100AA0,2015,M03,393.017,
CUURA100AA0,2015,M04,393.428,
CUURA100AA0,2015,M05,394.850,
CUURA100AA0,2015,M06,395.818,
CUURA100AA0,2015,M07,395.456,
CUURA100AA0,2015,M08,394.996,
CUURA100AA0,2015,M09,395.439,
CUURA100AA0,2015,M10,394.934,
CUURA100AA0,2015,M11,395.141,
CUURA100AA0,2015,M12,393.514,
CUURA100AA0,2015,M13,394.086,
CUURA100AA0,2016,M01,393.597,
CUURA100AA0,2016,M02,394.490,
CUURA100AA0,2016,M03,395.423,
CUURA100AA0,2016,M04,397.612,
CUURA100AA0,2016,M05,398.669,
CUURA100AA0,2016,M06,399.404,
CUURA100AA0,2016,M07,399.193,
CUURA100AA0,2016,M08,399.514,
CUURA100AA0,2016,M09,400.396,
CUURA100AA0,2016,M10,400.986,
CUURA100AA0,2016,M11,401.183,
CUURA100AA0,2016,M12,401.012,
CUURA100AA0,2016,M13,398.457,
CUURA100AA0,2017,M01,403.488,
CUURA100AA0,2017,M02,404.740,
CUURA100AA0,2017,M03,404.421,
CUURA100AA0,2017,M04,405.408,
CUURA100AA0,2017,M05,405.737,
CUURA100SA0,1977,M12,64.7,
CUURA100SA0,1978,M02,65.4,
CUURA100SA0,1978,M04,66.2,
CUURA100SA0,1978,M06,67.3,
CUURA100SA0,1978,M08,67.9,
CUURA100SA0,1978,M10,68.8,
CUURA100SA0,1978,M12,69.5,
CUURA100SA0,1978,M13,67.3,
CUURA100SA0,1979,M02,70.6,
CUURA100SA0,1979,M04,71.7,
CUURA100SA0,1979,M06,73.3,
CUURA100SA0,1979,M08,74.4,
CUURA100SA0,1979,M10,75.9,
CUURA100SA0,1979,M12,77.0,
CUURA100SA0,1979,M13,73.5,
CUURA100SA0,1980,M02,79.0,
CUURA100SA0,1980,M04,80.9,
CUURA100SA0,1980,M06,82.3,
CUURA100SA0,1980,M08,83.5,
CUURA100SA0,1980,M10,84.5,
CUURA100SA0,1980,M12,85.9,
CUURA100SA0,1980,M13,82.3,
CUURA100SA0,1981,M02,87.8,
CUURA100SA0,1981,M04,88.9,
CUURA100SA0,1981,M06,90.0,
CUURA100SA0,1981,M08,92.0,
CUURA100SA0,1981,M10,93.1,
CUURA100SA0,1981,M12,93.3,
CUURA100SA0,1981,M13,90.5,
CUURA100SA0,1982,M02,93.3,
CUURA100SA0,1982,M04,92.9,
CUURA100SA0,1982,M06,95.6,
CUURA100SA0,1982,M08,96.4,
CUURA100SA0,1982,M10,98.2,
CUURA100SA0,1982,M12,97.7,
CUURA100SA0,1982,M13,95.5,
CUURA100SA0,1983,M02,98.2,
CUURA100SA0,1983,M04,99.1,
CUURA100SA0,1983,M06,99.6,
CUURA100SA0,1983,M08,100.3,
CUURA100SA0,1983,M10,101.3,
CUURA100SA0,1983,M12,101.7,
CUURA100SA0,1983,M13,99.9,
CUURA100SA0,1984,M02,103.2,
CUURA100SA0,1984,M04,104.0,
CUURA100SA0,1984,M06,104.3,
CUURA100SA0,1984,M08,105.2,
CUURA100SA0,1984,M10,105.8,
CUURA100SA0,1984,M12,106.3,
CUURA100SA0,1984,M13,104.6,
CUURA100SA0,1985,M02,107.1,
CUURA100SA0,1985,M04,107.9,
CUURA100SA0,1985,M06,108.4,
CUURA100SA0,1985,M08,109.0,
CUURA100SA0,1985,M10,109.8,
CUURA100SA0,1985,M12,110.8,
CUURA100SA0,1985,M13,108.7,
CUURA100SA0,1986,M02,111.2,
CUURA100SA0,1986,M04,110.7,
CUURA100SA0,1986,M06,111.2,
CUURA100SA0,1986,M08,112.0,
CUURA100SA0,1986,M10,112.7,
CUURA100SA0,1986,M12,113.1,
CUURA100SA0,1986,M13,111.7,
CUURA100SA0,1987,M01,113.9,
CUURA100SA0,1987,M02,114.4,
CUURA100SA0,1987,M03,114.9,
CUURA100SA0,1987,M04,115.7,
CUURA100SA0,1987,M05,116.2,
CUURA100SA0,1987,M06,116.8,
CUURA100SA0,1987,M07,116.9,
CUURA100SA0,1987,M08,117.9,
CUURA100SA0,1987,M09,118.8,
CUURA100SA0,1987,M10,119.2,
CUURA100SA0,1987,M11,119.3,
CUURA100SA0,1987,M12,119.4,
CUURA100SA0,1987,M13,117.0,
CUURA100SA0,1988,M01,120.0,
CUURA100SA0,1988,M02,119.9,
CUURA100SA0,1988,M03,120.4,
CUURA100SA0,1988,M04,121.3,
CUURA100SA0,1988,M05,121.6,
CUURA100SA0,1988,M06,122.0,
CUURA100SA0,1988,M07,122.6,
CUURA100SA0,1988,M08,123.4,
CUURA100SA0,1988,M09,124.8,
CUURA100SA0,1988,M10,124.9,
CUURA100SA0,1988,M11,125.1,
CUURA100SA0,1988,M12,125.3,
CUURA100SA0,1988,M13,122.6,
CUURA100SA0,1989,M01,126.1,
CUURA100SA0,1989,M02,126.5,
CUURA100SA0,1989,M03,127.4,
CUURA100SA0,1989,M04,128.0,
CUURA100SA0,1989,M05,128.7,
CUURA100SA0,1989,M06,129.1,
CUURA100SA0,1989,M07,129.3,
CUURA100SA0,1989,M08,129.5,
CUURA100SA0,1989,M09,130.6,
CUURA100SA0,1989,M10,131.1,
CUURA100SA0,1989,M11,131.6,
CUURA100SA0,1989,M12,131.6,
CUURA100SA0,1989,M13,129.1,
CUURA100SA0,1990,M01,133.3,
CUURA100SA0,1990,M02,133.6,
CUURA100SA0,1990,M03,134.7,
CUURA100SA0,1990,M04,135.4,
CUURA100SA0,1990,M05,135.4,
CUURA100SA0,1990,M06,135.4,
CUURA100SA0,1990,M07,136.7,
CUURA100SA0,1990,M08,138.0,
CUURA100SA0,1990,M09,139.1,
CUURA100SA0,1990,M10,139.9,
CUURA100SA0,1990,M11,140.1,
CUURA100SA0,1990,M12,140.2,
CUURA100SA0,1990,M13,136.8,
CUURA100SA0,1991,M01,141.3,
CUURA100SA0,1991,M02,141.6,
CUURA100SA0,1991,M03,141.6,
CUURA100SA0,1991,M04,141.8,
CUURA100SA0,1991,M05,142.1,
CUURA100SA0,1991,M06,142.6,
CUURA100SA0,1991,M07,143.2,
CUURA100SA0,1991,M08,143.6,
CUURA100SA0,1991,M09,144.1,
CUURA100SA0,1991,M10,143.9,
CUURA100SA0,1991,M11,144.6,
CUURA100SA0,1991,M12,144.9,
CUURA100SA0,1991,M13,142.9,
CUURA100SA0,1992,M01,145.3,
CUURA100SA0,1992,M02,145.7,
CUURA100SA0,1992,M03,146.8,
CUURA100SA0,1992,M04,146.8,
CUURA100SA0,1992,M05,146.7,
CUURA100SA0,1992,M06,147.4,
CUURA100SA0,1992,M07,147.9,
CUURA100SA0,1992,M08,148.6,
CUURA100SA0,1992,M09,149.1,
CUURA100SA0,1992,M10,149.6,
CUURA100SA0,1992,M11,149.6,
CUURA100SA0,1992,M12,149.4,
CUURA100SA0,1992,M13,147.7,
CUURA100SA0,1993,M01,150.3,
CUURA100SA0,1993,M02,150.9,
CUURA100SA0,1993,M03,151.6,
CUURA100SA0,1993,M04,151.7,
CUURA100SA0,1993,M05,151.2,
CUURA100SA0,1993,M06,151.7,
CUURA100SA0,1993,M07,151.9,
CUURA100SA0,1993,M08,152.5,
CUURA100SA0,1993,M09,152.6,
CUURA100SA0,1993,M10,153.0,
CUURA100SA0,1993,M11,153.3,
CUURA100SA0,1993,M12,153.2,
CUURA100SA0,1993,M13,152.0,
CUURA100SA0,1994,M01,153.7,
CUURA100SA0,1994,M02,154.6,
CUURA100SA0,1994,M03,155.1,
CUURA100SA0,1994,M04,155.0,
CUURA100SA0,1994,M05,154.7,
CUURA100SA0,1994,M06,155.4,
CUURA100SA0,1994,M07,155.7,
CUURA100SA0,1994,M08,156.6,
CUURA100SA0,1994,M09,156.7,
CUURA100SA0,1994,M10,157.2,
CUURA100SA0,1994,M11,157.2,
CUURA100SA0,1994,M12,156.6,
CUURA100SA0,1994,M13,155.7,
CUURA100SA0,1995,M01,157.7,
CUURA100SA0,1995,M02,158.3,
CUURA100SA0,1995,M03,158.7,
CUURA100SA0,1995,M04,159.0,
CUURA100SA0,1995,M05,159.2,
CUURA100SA0,1995,M06,159.6,
CUURA100SA0,1995,M07,159.8,
CUURA100SA0,1995,M08,160.3,
CUURA100SA0,1995,M09,160.7,
CUURA100SA0,1995,M10,161.1,
CUURA100SA0,1995,M11,161.3,
CUURA100SA0,1995,M12,161.1,
CUURA100SA0,1995,M13,159.7,
CUURA100SA0,1996,M01,162.2,
CUURA100SA0,1996,M02,163.0,
CUURA100SA0,1996,M03,163.7,
CUURA100SA0,1996,M04,163.6,
CUURA100SA0,1996,M05,163.6,
CUURA100SA0,1996,M06,163.8,
CUURA100SA0,1996,M07,164.1,
CUURA100SA0,1996,M08,164.7,
CUURA100SA0,1996,M09,165.4,
CUURA100SA0,1996,M10,165.7,
CUURA100SA0,1996,M11,166.0,
CUURA100SA0,1996,M12,166.2,
CUURA100SA0,1996,M13,164.3,
CUURA100SA0,1997,M01,166.8,
CUURA100SA0,1997,M02,167.7,
CUURA100SA0,1997,M03,168.1,
CUURA100SA0,1997,M04,167.7,
CUURA100SA0,1997,M05,167.5,
CUURA100SA0,1997,M06,167.7,
CUURA100SA0,1997,M07,168.2,
CUURA100SA0,1997,M08,168.4,
CUURA100SA0,1997,M09,169.2,
CUURA100SA0,1997,M10,169.5,
CUURA100SA0,1997,M11,169.3,
CUURA100SA0,1997,M12,169.1,
CUURA100SA0,1997,M13,168.3,
CUURA100SA0,1998,M01,169.5,
CUURA100SA0,1998,M02,170.1,
CUURA100SA0,1998,M03,170.2,
CUURA100SA0,1998,M04,170.2,
CUURA100SA0,1998,M05,170.2,
CUURA100SA0,1998,M06,170.4,
CUURA100SA0,1998,M07,170.7,
CUURA100SA0,1998,M08,171.4,
CUURA100SA0,1998,M09,171.7,
CUURA100SA0,1998,M10,172.3,
CUURA100SA0,1998,M11,172.2,
CUURA100SA0,1998,M12,172.2,
CUURA100SA0,1998,M13,170.9,
CUURA100SA0,1999,M01,172.5,
CUURA100SA0,1999,M02,172.4,
CUURA100SA0,1999,M03,172.8,
CUURA100SA0,1999,M04,173.6,
CUURA100SA0,1999,M05,173.6,
CUURA100SA0,1999,M06,174.1,
CUURA100SA0,1999,M07,174.5,
CUURA100SA0,1999,M08,175.1,
CUURA100SA0,1999,M09,175.7,
CUURA100SA0,1999,M10,176.4,
CUURA100SA0,1999,M11,176.5,
CUURA100SA0,1999,M12,176.3,
CUURA100SA0,1999,M13,174.5,
CUURA100SA0,2000,M01,177.0,
CUURA100SA0,2000,M02,178.3,
CUURA100SA0,2000,M03,179.3,
CUURA100SA0,2000,M04,179.2,
CUURA100SA0,2000,M05,179.1,
CUURA100SA0,2000,M06,179.7,
CUURA100SA0,2000,M07,180.5,
